Customer_ID,Channel,Revenue,Conversions
2979,Social,9560.71,12
2980,Social,4987.22,9
2981,Social,6326.53,15
2982,Organic Search,8818.99,2
2983,Display,330.6,10
2984,Paid Search,1707.01,10
2985,Social,1733.42,17
2986,Affiliate,2283.72,14
2987,Display,4114.35,19
2988,Email,4686.88,15
2989,Paid Search,3971.23,15
2990,Email,8800.22,15
2991,Affiliate,2656.01,8
2992,Organic Search,7414.26,14
2993,Affiliate,9752.64,1
2994,Organic Search,6594.24,1
2995,Organic Search,542.93,17
2996,Display,1227.29,5
2997,Email,8403.88,13
2998,Organic Search,3671.77,14
2999,Organic Search,4100.12,16
3000,Organic Search,8860.46,15
