Campaign_ID,Campaign_Name,Products,Device,Impressions,Clicks,Conversions,Spend,Revenue
4296,Travel_Remarketing_Mobile,Gold,Mobile,83868,2397,38,17474.11,60531.42
4297,Business_Students_Mobile,Cashback,Tablet,10369,2973,868,19093.94,53922.53
4298,Business_Students_Mobile,Business,Mobile,83312,3401,497,15944.9,24709.08
4299,Platinum_Remarketing_Mobile,Business,Mobile,10579,4687,347,9492.67,68739.38
4300,Business_Remarketing_Desktop,Travel,Tablet,33714,4660,963,6806.67,99478.36
4301,Business_Remarketing_Desktop,Cashback,Tablet,33448,7641,523,15304.91,33672.88
4302,Business_High Value_Mobile,Gold,Tablet,52557,2255,964,16636.46,80158.42
4303,Platinum_SMB_Mobile,Platinum,Desktop,68564,9377,958,6811.74,29821.17
4304,Platinum_Students_Mobile,Travel,Mobile,14367,9250,717,8743.98,49285.38
4305,Gold_SMB_Mobile,Gold,Desktop,96894,2279,326,21620.54,22115.34
4306,Travel_High Value_Mobile,Cashback,Desktop,19334,1201,954,20357.56,51765.69
4307,Cashback_Prospecting_Mobile,Platinum,Tablet,56233,5067,695,5002.63,46470.78
4308,Gold_Students_Desktop,Gold,Mobile,88228,5637,337,23367.22,4852.68
4309,Platinum_Remarketing_Mobile,Travel,Desktop,31289,6019,621,15886.8,38798.75
4310,Business_Prospecting_Desktop,Platinum,Tablet,71671,1095,580,12670.49,7209.52
4311,Cashback_High Value_Mobile,Cashback,Desktop,81058,9477,313,5421.18,45611.94
4312,Travel_Students_Mobile,Platinum,Mobile,59089,1931,914,18389.78,98036.96
4313,Platinum_Students_Desktop,Cashback,Tablet,21432,6790,411,23059.48,30004.71
4314,Travel_High Value_Desktop,Business,Desktop,28823,626,315,2091.24,52048.33
4315,Business_High Value_Desktop,Business,Mobile,97750,1143,863,13258.24,13889.44
4316,Travel_High Value_Desktop,Cashback,Mobile,25098,7254,758,21989.74,16243.29
4317,Gold_Prospecting_Desktop,Gold,Desktop,89034,5257,212,23836.81,36191.48
4318,Platinum_Remarketing_Mobile,Travel,Mobile,4514,9976,164,2267.42,49484.01
4319,Cashback_Students_Desktop,Business,Tablet,5311,1339,425,19880.84,70439.49
4320,Gold_High Value_Mobile,Gold,Tablet,6412,199,331,7394.45,46212.58
4321,Platinum_Remarketing_Mobile,Platinum,Tablet,97368,5657,587,13766.86,3414.15
4322,Travel_Remarketing_Mobile,Business,Tablet,11269,9708,231,19701.45,27824.93
4323,Cashback_SMB_Desktop,Gold,Desktop,15673,2873,799,13855.8,3452.56
4324,Gold_High Value_Mobile,Travel,Desktop,51394,8392,351,3196.47,91876.23
4325,Travel_Students_Desktop,Platinum,Mobile,78199,7630,161,14968.1,3874.47
4326,Gold_High Value_Desktop,Business,Mobile,21328,7547,868,3386.37,5909.45
4327,Business_Students_Desktop,Business,Mobile,28694,3175,724,9012.37,30529.27
4328,Business_High Value_Desktop,Travel,Tablet,51971,8207,918,14176.66,63600.55
4329,Business_Students_Desktop,Cashback,Desktop,46096,7897,899,24789.67,36437.73
4330,Gold_Prospecting_Mobile,Business,Desktop,10468,4346,740,18309.79,7095.02
4331,Travel_Remarketing_Desktop,Cashback,Mobile,76564,2189,152,7930.92,83788.87
4332,Business_Remarketing_Desktop,Travel,Desktop,30024,7643,377,21975.53,70321.83
4333,Travel_Prospecting_Mobile,Travel,Desktop,33968,9253,442,6040.6,40240.83
4334,Business_High Value_Desktop,Gold,Mobile,51623,3800,666,9907.8,68013.79
4335,Platinum_Students_Mobile,Business,Desktop,11892,6262,304,16352.02,28184.11
4336,Business_Students_Mobile,Platinum,Tablet,45202,3063,722,10558.76,53258.91
4337,Gold_SMB_Desktop,Platinum,Desktop,6229,5631,96,18374.64,88170.32
4338,Gold_High Value_Desktop,Travel,Tablet,7004,3707,13,16439.88,11660.43
4339,Travel_Students_Mobile,Platinum,Tablet,69883,7274,450,16848.47,84842.47
4340,Platinum_Prospecting_Desktop,Platinum,Mobile,8281,4319,536,10796.46,79066.29
4341,Gold_Prospecting_Desktop,Platinum,Mobile,73894,2660,180,1850.68,94960.99
4342,Gold_SMB_Mobile,Gold,Mobile,18920,1518,901,21881.33,51863.9
4343,Gold_Students_Desktop,Gold,Desktop,18952,7958,936,2313.56,28216.19
4344,Cashback_SMB_Desktop,Travel,Mobile,44704,7297,271,11868.85,35956.84
4345,Business_Remarketing_Desktop,Platinum,Tablet,64696,6320,995,7897.54,64341.12
4346,Gold_Students_Desktop,Travel,Mobile,49577,5115,964,7760.11,14938.74
4347,Cashback_SMB_Desktop,Travel,Tablet,46493,4725,842,6052.3,35815.14
4348,Gold_Students_Mobile,Travel,Tablet,58589,8477,351,7155.49,72916.87
4349,Travel_SMB_Desktop,Gold,Desktop,8332,7728,39,23905.86,57800.98
4350,Gold_Students_Mobile,Gold,Tablet,87263,6545,835,24315.3,7212.48
4351,Cashback_Prospecting_Mobile,Business,Desktop,64732,6209,95,14487.65,50188.58
4352,Platinum_Remarketing_Mobile,Platinum,Desktop,19403,6549,746,13354.09,52897.47
4353,Gold_High Value_Mobile,Cashback,Mobile,32488,7245,577,1684.94,70379.82
4354,Business_Remarketing_Desktop,Gold,Desktop,25541,2665,718,20191.52,2054.85
4355,Cashback_Remarketing_Mobile,Cashback,Tablet,96657,5610,429,4678.52,43411.91
4356,Gold_Prospecting_Mobile,Platinum,Tablet,93966,8643,311,3993.29,88775.02
4357,Business_Students_Desktop,Platinum,Tablet,63656,6554,979,10889.74,3489.7
4358,Business_Students_Mobile,Gold,Tablet,75364,6724,394,9014.75,67568.61
4359,Platinum_Prospecting_Desktop,Cashback,Tablet,83044,1247,254,2867.6,23095.03
4360,Travel_High Value_Desktop,Travel,Mobile,6688,3010,405,4124.39,39361.07
4361,Travel_Remarketing_Mobile,Travel,Mobile,92621,3579,890,24812.26,88527.04
4362,Business_SMB_Desktop,Gold,Desktop,83116,6442,588,18503.23,36890.24
4363,Travel_Students_Desktop,Cashback,Tablet,52413,6021,134,15164.65,54999.67
4364,Gold_Remarketing_Desktop,Gold,Tablet,11768,1591,19,7938.6,9874.5
4365,Travel_Prospecting_Mobile,Travel,Desktop,62830,4288,522,10996.78,33145.85
4366,Cashback_Prospecting_Desktop,Platinum,Mobile,29358,2242,284,15885.6,15023.43
4367,Gold_High Value_Desktop,Gold,Desktop,9459,4598,859,19714.85,56594.16
4368,Gold_Prospecting_Desktop,Travel,Tablet,18622,858,758,23687.02,46518.87
4369,Cashback_Prospecting_Mobile,Platinum,Mobile,86679,8646,381,3505.67,27193.09
4370,Travel_Prospecting_Mobile,Gold,Desktop,87454,7232,616,5195.22,99962.7
4371,Platinum_SMB_Desktop,Gold,Desktop,38685,666,192,14405.5,16174.16
4372,Travel_High Value_Desktop,Travel,Tablet,76335,7216,698,23493.09,82722.66
4373,Business_SMB_Mobile,Travel,Tablet,22518,197,192,11587.28,4540.34
4374,Cashback_High Value_Mobile,Platinum,Mobile,38917,6503,223,16031.69,84836.91
4375,Travel_Students_Desktop,Business,Tablet,12412,6020,845,7696.27,48222.3
4376,Business_Remarketing_Desktop,Platinum,Desktop,72995,421,818,20387.6,82990.82
4377,Travel_SMB_Desktop,Gold,Tablet,97205,3045,192,15328.9,74971.74
4378,Cashback_SMB_Mobile,Gold,Desktop,26223,2545,979,9854.3,57690.8
4379,Business_Remarketing_Desktop,Gold,Tablet,76639,789,467,13794.22,37785.1
4380,Cashback_Remarketing_Mobile,Travel,Mobile,73611,8046,728,17521.55,66885.71
4381,Travel_Students_Mobile,Gold,Mobile,37377,3717,590,5731.06,83422.26
4382,Travel_High Value_Desktop,Gold,Mobile,37435,4415,891,8865.4,50827.3
4383,Business_Students_Mobile,Platinum,Tablet,53346,7178,692,6637.51,42071.92
4384,Business_Remarketing_Mobile,Travel,Mobile,36653,1604,502,24023.91,15146.51
4385,Business_Prospecting_Desktop,Platinum,Desktop,62089,9033,474,1552.72,89728.53
4386,Business_Prospecting_Mobile,Business,Tablet,48163,9559,91,1882.81,27463.04
4387,Cashback_SMB_Mobile,Platinum,Mobile,73854,8732,322,9215.54,13228.57
4388,Gold_Remarketing_Desktop,Platinum,Tablet,46792,7945,825,13681.66,7555.92
4389,Business_High Value_Desktop,Business,Tablet,22116,1388,827,8557.98,75327.27
4390,Platinum_Students_Desktop,Platinum,Desktop,33424,1890,974,21494.84,67824.61
4391,Business_High Value_Mobile,Gold,Tablet,33089,2176,913,4649.89,12925.38
4392,Platinum_SMB_Desktop,Gold,Tablet,81964,1064,705,9433.34,53484.09
4393,Gold_SMB_Desktop,Cashback,Tablet,62177,8717,631,12454.79,16116.86
4394,Travel_Remarketing_Mobile,Travel,Desktop,91696,927,996,5453.03,38973.64
4395,Travel_Remarketing_Mobile,Gold,Mobile,16916,2570,226,7607.21,78503.97
4396,Cashback_Remarketing_Desktop,Travel,Mobile,80932,2603,125,23711.54,23555.75
4397,Platinum_Prospecting_Desktop,Platinum,Tablet,50568,8256,419,13245.56,3743.78
4398,Travel_Students_Desktop,Cashback,Mobile,28096,5535,630,21806.83,20140.37
4399,Travel_Prospecting_Desktop,Gold,Tablet,39579,6168,288,7099.47,40649.0
4400,Travel_SMB_Mobile,Platinum,Mobile,40278,3809,562,15503.05,24926.55
4401,Cashback_Remarketing_Desktop,Cashback,Mobile,42215,6891,96,19199.5,72500.04
4402,Platinum_Students_Mobile,Platinum,Desktop,25935,4301,102,10828.88,79128.76
4403,Cashback_SMB_Mobile,Travel,Desktop,44026,1426,234,15805.47,24809.81
4404,Travel_Students_Desktop,Platinum,Desktop,8877,4972,324,21648.88,27593.63
4405,Gold_High Value_Mobile,Platinum,Mobile,67181,5092,264,3949.23,56447.19
4406,Platinum_Students_Mobile,Platinum,Mobile,23968,6067,283,9191.17,75499.03
4407,Platinum_High Value_Mobile,Cashback,Mobile,21342,5194,336,20685.64,95977.53
4408,Business_SMB_Mobile,Platinum,Mobile,46458,190,233,6156.96,30754.6
4409,Platinum_SMB_Desktop,Cashback,Desktop,35940,8686,720,14124.8,91196.04
4410,Travel_Remarketing_Mobile,Cashback,Desktop,45211,6565,901,11231.38,18994.23
4411,Platinum_SMB_Mobile,Business,Mobile,10128,4639,145,16789.98,5064.94
4412,Business_High Value_Mobile,Platinum,Mobile,97602,2178,635,16866.13,79456.86
4413,Travel_SMB_Mobile,Gold,Desktop,58175,5397,451,14672.79,48382.8
4414,Cashback_Remarketing_Mobile,Cashback,Mobile,64870,9275,990,23696.12,8608.74
4415,Gold_Students_Mobile,Platinum,Tablet,93484,4001,371,4795.49,8039.5
4416,Platinum_Remarketing_Mobile,Gold,Desktop,52855,5898,282,20959.63,2348.23
4417,Platinum_High Value_Desktop,Travel,Desktop,54810,998,828,12490.74,31326.18
4418,Business_High Value_Mobile,Gold,Mobile,77676,9245,426,16714.4,73800.97
4419,Platinum_Remarketing_Mobile,Cashback,Tablet,25691,3239,807,7206.8,66866.08
4420,Business_Students_Mobile,Cashback,Mobile,74810,6785,587,2818.02,99967.11
4421,Cashback_Students_Mobile,Cashback,Tablet,11685,9382,197,19553.8,59799.22
4422,Gold_Students_Mobile,Business,Mobile,15530,285,695,6667.89,11936.75
4423,Business_Prospecting_Desktop,Gold,Desktop,87074,6424,287,10062.18,97871.54
4424,Travel_Prospecting_Desktop,Platinum,Desktop,65347,2673,41,1664.35,69604.18
4425,Business_Prospecting_Desktop,Platinum,Tablet,59600,8429,418,16430.0,38029.54
4426,Gold_High Value_Mobile,Cashback,Tablet,90935,9777,762,17342.49,25452.49
4427,Gold_Remarketing_Desktop,Gold,Mobile,92709,8994,145,22590.66,22994.5
4428,Travel_High Value_Mobile,Travel,Desktop,97948,8864,72,22330.01,95667.09
4429,Business_SMB_Mobile,Gold,Mobile,84905,8465,550,17775.83,42522.67
4430,Cashback_SMB_Desktop,Platinum,Mobile,5909,8584,218,8392.16,49193.86
4431,Platinum_SMB_Desktop,Cashback,Desktop,30029,888,49,9678.34,83843.42
4432,Travel_Remarketing_Mobile,Gold,Tablet,40889,9718,694,9851.69,96422.55
4433,Platinum_SMB_Mobile,Business,Desktop,71166,306,523,3675.99,1434.94
4434,Business_Prospecting_Mobile,Cashback,Desktop,68878,2401,777,23708.53,99034.08
4435,Business_Remarketing_Desktop,Business,Tablet,33666,7619,826,20545.03,8470.69
4436,Business_High Value_Desktop,Cashback,Desktop,52128,4619,249,4059.11,83846.66
4437,Cashback_Students_Desktop,Platinum,Tablet,50707,9450,762,23688.36,95081.54
4438,Cashback_Remarketing_Mobile,Travel,Desktop,71379,6206,552,21158.99,56550.25
4439,Travel_High Value_Desktop,Gold,Tablet,59437,8417,589,23011.91,55619.64
4440,Business_High Value_Desktop,Gold,Tablet,2942,1522,243,7498.29,67232.38
4441,Platinum_SMB_Desktop,Cashback,Mobile,56841,3663,355,8721.46,35930.32
4442,Platinum_Remarketing_Mobile,Travel,Desktop,23040,9016,402,12013.17,17414.54
4443,Business_Students_Desktop,Travel,Mobile,57202,186,19,5992.92,7575.09
4444,Cashback_Remarketing_Desktop,Platinum,Desktop,78359,2857,60,11902.85,88229.02
4445,Platinum_SMB_Mobile,Business,Mobile,96040,4223,719,725.44,55185.43
4446,Gold_SMB_Mobile,Gold,Mobile,80717,4214,181,21999.65,69712.99
4447,Gold_SMB_Desktop,Cashback,Mobile,66673,5332,35,4476.2,33873.17
4448,Business_Students_Desktop,Travel,Mobile,94896,7793,212,12770.77,80893.85
4449,Cashback_High Value_Mobile,Gold,Mobile,34673,6122,344,23256.25,35642.2
4450,Cashback_Students_Mobile,Gold,Desktop,33017,4402,642,20614.07,3946.35
4451,Cashback_Prospecting_Mobile,Gold,Mobile,46041,1027,477,19515.05,34353.54
4452,Cashback_Students_Desktop,Travel,Mobile,4259,8953,983,15333.42,85182.26
4453,Business_High Value_Mobile,Platinum,Desktop,19760,7096,757,11188.7,87712.96
4454,Gold_SMB_Desktop,Gold,Tablet,54292,2870,926,11427.92,93537.15
4455,Platinum_Remarketing_Mobile,Travel,Desktop,24401,752,629,2630.66,50448.37
4456,Business_Students_Desktop,Travel,Tablet,15216,6381,612,2087.26,95702.73
4457,Gold_Students_Desktop,Cashback,Desktop,85003,4177,39,21164.24,50418.67
4458,Business_Remarketing_Mobile,Platinum,Mobile,23935,8657,720,10511.98,16237.63
4459,Platinum_Remarketing_Desktop,Platinum,Tablet,88975,2652,238,1823.39,50701.66
4460,Cashback_SMB_Mobile,Platinum,Mobile,40553,7710,664,16744.83,86992.81
4461,Travel_Prospecting_Mobile,Travel,Tablet,74091,4641,601,17240.91,78783.29
4462,Platinum_Prospecting_Desktop,Travel,Mobile,71373,6240,132,6072.29,43971.26
4463,Cashback_Remarketing_Desktop,Platinum,Tablet,44686,9387,244,10562.63,22041.79
4464,Gold_Students_Mobile,Travel,Mobile,21268,555,452,14548.89,58530.84
4465,Cashback_SMB_Desktop,Platinum,Tablet,23681,2260,93,15108.9,93191.31
4466,Platinum_Prospecting_Mobile,Cashback,Tablet,43427,4426,634,13022.33,18571.73
4467,Cashback_High Value_Desktop,Business,Mobile,33964,2709,879,9422.81,82876.98
4468,Travel_Students_Desktop,Business,Desktop,82987,7158,349,2186.09,15585.14
4469,Platinum_Remarketing_Desktop,Business,Desktop,81725,2381,991,1045.95,92040.49
4470,Travel_Students_Mobile,Business,Mobile,51916,2717,847,11758.6,69632.36
4471,Cashback_Remarketing_Desktop,Cashback,Mobile,47197,3780,885,5472.1,11808.96
4472,Travel_Prospecting_Desktop,Travel,Desktop,20230,6984,509,23492.98,21040.06
4473,Platinum_Prospecting_Desktop,Cashback,Tablet,23910,8128,625,16190.22,92765.25
4474,Business_Prospecting_Mobile,Gold,Mobile,92844,171,669,14844.95,51249.08
4475,Platinum_Prospecting_Desktop,Travel,Mobile,16357,3011,206,10460.52,45895.59
4476,Travel_Prospecting_Desktop,Platinum,Mobile,28907,5305,830,8573.37,6768.92
4477,Travel_High Value_Desktop,Gold,Mobile,58050,8183,212,4905.3,9319.94
4478,Cashback_Prospecting_Mobile,Gold,Desktop,69808,125,139,1973.51,69473.21
4479,Platinum_Prospecting_Mobile,Cashback,Desktop,79372,973,679,16045.19,77916.45
4480,Travel_Remarketing_Mobile,Gold,Mobile,62557,2117,657,19590.41,86833.64
4481,Cashback_Prospecting_Mobile,Cashback,Desktop,50665,7910,817,21515.19,50778.18
4482,Travel_Remarketing_Desktop,Gold,Desktop,79512,8053,899,18245.54,33528.79
4483,Cashback_High Value_Mobile,Cashback,Desktop,35022,2519,657,22475.3,62926.74
4484,Business_High Value_Desktop,Travel,Tablet,45816,9208,666,24578.76,62269.13
4485,Platinum_Remarketing_Desktop,Gold,Mobile,22520,3612,752,24060.87,4431.97
4486,Gold_High Value_Desktop,Cashback,Mobile,22999,1677,108,15009.64,93941.48
4487,Cashback_High Value_Mobile,Business,Mobile,21391,2465,39,5992.9,64613.47
4488,Platinum_Students_Mobile,Business,Mobile,85274,4225,394,3105.71,1640.39
4489,Platinum_Students_Desktop,Gold,Desktop,54617,160,206,24851.16,96003.79
4490,Business_Prospecting_Desktop,Cashback,Desktop,18879,8858,73,8055.56,95312.44
4491,Gold_SMB_Mobile,Travel,Tablet,88500,9514,473,1332.29,94646.06
4492,Travel_Students_Desktop,Gold,Mobile,87905,4291,45,10080.63,89000.98
4493,Cashback_Students_Desktop,Travel,Tablet,4629,1948,600,18828.44,19278.97
4494,Gold_Prospecting_Desktop,Cashback,Tablet,65369,944,698,22324.6,97740.12
4495,Travel_Students_Mobile,Business,Tablet,80212,5539,90,12200.31,76431.31
4496,Platinum_Students_Desktop,Cashback,Tablet,7782,5364,726,7703.71,64434.95
4497,Gold_Prospecting_Mobile,Travel,Desktop,61877,7064,545,19570.9,94324.39
4498,Platinum_Remarketing_Desktop,Business,Tablet,9406,2889,628,12842.32,38727.64
4499,Gold_Students_Desktop,Gold,Desktop,96830,169,761,2607.72,93205.53
4500,Gold_Prospecting_Mobile,Business,Desktop,70168,2654,653,22249.87,60962.77
4501,Business_SMB_Desktop,Gold,Tablet,12664,1173,760,16567.27,58350.44
4502,Cashback_Prospecting_Mobile,Gold,Mobile,37541,7079,501,1401.9,64949.19
4503,Gold_High Value_Desktop,Business,Desktop,55538,5291,388,721.89,75661.87
4504,Platinum_Prospecting_Mobile,Business,Mobile,48058,7685,631,2649.18,45047.09
4505,Travel_Remarketing_Desktop,Travel,Desktop,14947,1594,598,20637.91,98079.83
4506,Platinum_Students_Desktop,Business,Desktop,88532,9723,455,12292.04,9763.36
4507,Cashback_Remarketing_Desktop,Platinum,Tablet,39763,4636,518,8714.88,91468.58
4508,Platinum_High Value_Desktop,Business,Tablet,35522,7637,658,6607.69,66084.89
4509,Business_Students_Mobile,Travel,Mobile,23524,7472,803,12918.02,91081.73
4510,Business_SMB_Desktop,Platinum,Desktop,46371,2053,824,2534.49,37507.24
4511,Business_High Value_Mobile,Platinum,Mobile,62910,6524,921,15620.92,83070.87
4512,Business_Remarketing_Mobile,Cashback,Tablet,10824,9388,243,9822.92,61982.82
4513,Gold_Remarketing_Mobile,Platinum,Tablet,50075,5417,174,21531.78,83279.78
4514,Business_Students_Desktop,Gold,Mobile,40957,3697,116,18983.46,33177.22
4515,Travel_Students_Mobile,Travel,Mobile,38964,6222,463,949.97,91812.82
4516,Gold_SMB_Desktop,Cashback,Desktop,61629,1226,276,4579.2,92499.85
4517,Business_High Value_Mobile,Business,Mobile,43438,1159,907,12113.85,48007.51
4518,Cashback_SMB_Desktop,Platinum,Mobile,2573,1326,999,16637.67,40631.17
4519,Platinum_Remarketing_Mobile,Cashback,Tablet,68136,8284,644,18020.59,57944.21
4520,Travel_SMB_Mobile,Gold,Tablet,48794,8949,604,20497.96,20818.26
4521,Business_Remarketing_Desktop,Cashback,Mobile,75581,867,800,1705.86,50124.75
4522,Gold_Students_Desktop,Gold,Tablet,60774,7244,184,952.84,89785.26
4523,Business_Prospecting_Mobile,Cashback,Tablet,56446,4467,839,15212.39,37152.42
4524,Gold_High Value_Mobile,Cashback,Tablet,80230,2223,341,18233.76,73868.83
4525,Platinum_Remarketing_Mobile,Business,Tablet,17142,8305,560,19774.05,62689.15
4526,Cashback_Prospecting_Mobile,Business,Desktop,54611,7826,399,4315.03,26877.62
4527,Travel_Prospecting_Desktop,Business,Desktop,68918,1817,429,24234.03,53644.77
4528,Cashback_High Value_Mobile,Cashback,Mobile,68870,157,455,6121.01,85406.53
4529,Cashback_High Value_Mobile,Platinum,Desktop,20355,9313,325,6633.09,55936.97
4530,Travel_High Value_Mobile,Cashback,Mobile,40337,5450,631,4280.08,69987.6
4531,Gold_Students_Desktop,Business,Desktop,81536,3699,344,1559.56,77763.53
4532,Cashback_High Value_Desktop,Cashback,Desktop,67336,3300,813,20338.24,5890.56
4533,Platinum_Remarketing_Desktop,Platinum,Mobile,96840,2828,598,638.27,6074.19
4534,Platinum_High Value_Desktop,Gold,Mobile,54654,1856,337,11862.61,12381.04
4535,Business_Prospecting_Mobile,Travel,Mobile,96028,894,994,2753.2,17137.03
4536,Platinum_High Value_Mobile,Business,Tablet,89207,2209,353,1597.49,81332.82
4537,Travel_Students_Mobile,Cashback,Tablet,17804,5172,168,23399.09,44123.02
4538,Travel_SMB_Mobile,Platinum,Tablet,40146,7167,689,20722.3,19341.01
4539,Business_SMB_Mobile,Business,Mobile,34418,6647,69,10174.47,53648.42
4540,Cashback_SMB_Mobile,Business,Tablet,55027,8346,406,11735.55,76570.68
4541,Travel_Prospecting_Desktop,Gold,Desktop,23804,8598,870,21768.76,14866.3
4542,Gold_Students_Desktop,Travel,Desktop,73081,8920,489,20022.5,35095.85
4543,Business_High Value_Desktop,Cashback,Desktop,53512,5288,756,17444.57,20242.61
4544,Platinum_High Value_Mobile,Cashback,Desktop,85628,4396,558,13645.85,64991.12
4545,Travel_SMB_Desktop,Business,Tablet,92545,4292,260,15391.65,14546.66
4546,Platinum_Students_Desktop,Platinum,Tablet,3535,4945,70,10137.28,78328.47
4547,Platinum_High Value_Mobile,Business,Desktop,33664,510,667,13438.38,21574.48
4548,Gold_Students_Desktop,Gold,Mobile,36874,8904,995,13722.6,6801.6
4549,Cashback_High Value_Desktop,Travel,Desktop,85340,708,411,21688.57,91175.99
4550,Cashback_Students_Desktop,Gold,Desktop,10078,5587,939,5857.02,33988.02
4551,Gold_Prospecting_Desktop,Platinum,Mobile,65636,2441,319,6542.23,50771.8
4552,Gold_Prospecting_Desktop,Cashback,Mobile,10363,8265,387,5667.97,10998.22
4553,Gold_High Value_Mobile,Platinum,Tablet,72998,9591,296,14689.61,48466.7
4554,Cashback_High Value_Mobile,Gold,Mobile,54864,5878,600,17531.36,23033.72
4555,Platinum_Prospecting_Desktop,Cashback,Mobile,93926,2428,686,6343.31,84197.47
4556,Platinum_Students_Desktop,Travel,Tablet,99546,4800,349,17085.56,71661.69
4557,Gold_Prospecting_Desktop,Business,Tablet,34675,7121,869,15888.23,66667.29
4558,Business_Students_Desktop,Travel,Desktop,83463,8485,589,8366.42,78344.87
4559,Cashback_Students_Mobile,Business,Desktop,62536,5106,977,6130.56,30078.1
4560,Business_Remarketing_Desktop,Travel,Mobile,30662,2704,963,22104.25,45911.23
4561,Travel_Prospecting_Desktop,Cashback,Tablet,27592,797,905,14456.89,9570.49
4562,Business_Prospecting_Mobile,Cashback,Mobile,8421,6116,219,17745.53,7710.66
4563,Platinum_Prospecting_Desktop,Cashback,Mobile,24927,4238,361,23170.8,33580.06
4564,Cashback_High Value_Desktop,Business,Desktop,43170,8305,958,5532.24,82451.78
4565,Gold_Students_Desktop,Cashback,Mobile,55547,7341,608,9088.58,60168.84
4566,Gold_Students_Mobile,Platinum,Mobile,7948,4214,71,11144.03,43026.51
4567,Gold_High Value_Desktop,Business,Desktop,83038,4246,88,6205.92,96732.03
4568,Platinum_Prospecting_Mobile,Cashback,Desktop,1203,6953,757,21090.3,44774.78
4569,Travel_Prospecting_Desktop,Cashback,Tablet,82241,1321,272,2543.38,47419.05
4570,Cashback_High Value_Desktop,Travel,Desktop,64521,5455,889,6359.41,99260.44
4571,Business_Students_Mobile,Platinum,Tablet,69101,4462,168,5180.34,14004.91
4572,Travel_SMB_Mobile,Platinum,Tablet,34325,7518,264,23858.1,26305.78
4573,Cashback_High Value_Mobile,Business,Desktop,80564,8126,873,15870.18,45877.38
4574,Business_Remarketing_Mobile,Platinum,Desktop,37470,1023,49,18047.27,57557.92
4575,Travel_High Value_Mobile,Cashback,Desktop,86074,9899,599,3156.32,15660.16
4576,Travel_Prospecting_Mobile,Business,Mobile,15308,5302,348,5253.26,33553.44
4577,Travel_High Value_Mobile,Gold,Desktop,84094,6195,699,20342.27,22806.12
4578,Cashback_Remarketing_Mobile,Travel,Tablet,52313,2077,89,14409.41,85139.71
4579,Business_High Value_Desktop,Travel,Tablet,27175,1661,914,1605.48,83627.37
4580,Cashback_Remarketing_Mobile,Gold,Tablet,42567,4111,202,14358.91,24743.88
4581,Gold_Prospecting_Desktop,Business,Desktop,6291,1906,34,12146.94,44057.69
4582,Business_Students_Mobile,Gold,Tablet,9202,7754,657,4265.5,65512.6
4583,Cashback_SMB_Desktop,Platinum,Tablet,59947,5499,304,15027.05,5768.15
4584,Travel_Prospecting_Desktop,Cashback,Mobile,58660,7088,169,4758.53,88477.2
4585,Business_SMB_Mobile,Gold,Desktop,21023,5620,785,20380.53,51591.35
4586,Platinum_Students_Desktop,Gold,Desktop,87706,7860,662,15652.99,23427.35
4587,Platinum_Prospecting_Desktop,Platinum,Tablet,87078,1764,716,21847.14,40278.75
4588,Travel_Remarketing_Mobile,Business,Mobile,98510,238,203,10904.32,90265.37
4589,Business_Students_Desktop,Cashback,Tablet,66309,4471,886,13042.06,3453.54
4590,Travel_Students_Desktop,Cashback,Mobile,54257,1666,933,19134.32,15136.27
4591,Travel_Students_Mobile,Travel,Tablet,95706,3919,525,13883.77,20081.15
4592,Travel_Remarketing_Mobile,Cashback,Tablet,4031,8902,288,14513.61,6951.11
4593,Business_Prospecting_Desktop,Cashback,Desktop,77694,4550,299,14056.81,23300.32
4594,Gold_SMB_Desktop,Cashback,Mobile,14824,1046,960,12537.23,81898.44
4595,Cashback_Prospecting_Mobile,Cashback,Mobile,80407,1239,848,20239.58,53180.6
4596,Travel_High Value_Desktop,Platinum,Mobile,81027,1100,615,12387.69,60937.85
4597,Travel_High Value_Mobile,Travel,Desktop,60563,5519,195,22569.47,16432.62
4598,Business_Students_Desktop,Gold,Desktop,87252,3236,338,20311.11,28553.21
4599,Cashback_Remarketing_Desktop,Travel,Tablet,21290,1331,284,17464.78,91831.34
4600,Travel_Prospecting_Desktop,Business,Mobile,19817,5972,658,22517.13,21833.56
4601,Gold_Remarketing_Mobile,Gold,Mobile,68176,208,544,13658.79,90767.62
4602,Gold_SMB_Mobile,Travel,Tablet,62189,1903,724,20635.1,66658.16
4603,Travel_SMB_Desktop,Travel,Tablet,33937,2303,534,6424.66,50774.5
4604,Travel_Students_Desktop,Travel,Tablet,68344,1112,486,2287.9,18220.98
4605,Business_Prospecting_Mobile,Travel,Tablet,42380,683,936,17282.52,67686.44
4606,Cashback_Students_Mobile,Travel,Mobile,11155,7207,337,7889.45,88753.33
4607,Gold_High Value_Mobile,Travel,Tablet,77071,9425,375,16047.81,16818.3
4608,Cashback_SMB_Desktop,Platinum,Mobile,53436,4225,796,2396.16,1611.75
4609,Travel_SMB_Mobile,Platinum,Mobile,12947,3162,14,23913.37,74266.05
4610,Cashback_Remarketing_Mobile,Gold,Mobile,53382,1542,484,13120.31,60445.62
4611,Platinum_High Value_Desktop,Cashback,Tablet,96819,4553,432,733.39,50805.66
4612,Platinum_Students_Desktop,Travel,Tablet,27844,7809,385,12163.88,46148.54
4613,Cashback_Prospecting_Desktop,Cashback,Tablet,63348,9696,919,19848.16,50262.05
